customer_id,segment,geography,income,credit_score,loan_type,loan_amount,tenure,acquisition_channel,days_past_due,default_flag
1371,Near Prime,Rural,129421,545,Personal Loan,374956,6,Direct,17,0
1372,Near Prime,Semi-Urban,146225,643,Personal Loan,622973,36,App,10,0
1373,Near Prime,Urban,176843,733,SME Working Capital,30603,24,App,6,0
1374,Prime,Urban,141622,548,BNPL,217532,12,Partner,22,1
1375,Near Prime,Urban,81572,598,SME Working Capital,52239,12,Direct,15,0
1376,Subprime,Rural,97965,516,SME Working Capital,584487,36,App,23,1
1377,Near Prime,Semi-Urban,95342,709,BNPL,658172,48,App,3,0
1378,Prime,Semi-Urban,104788,597,SME Working Capital,209888,24,App,16,0
1379,Prime,Urban,16087,537,Personal Loan,514428,36,App,20,0
1380,Near Prime,Rural,129237,537,BNPL,47082,6,App,26,1
1381,Prime,Semi-Urban,67960,784,BNPL,464096,24,App,5,0
1382,Prime,Rural,122527,719,Personal Loan,640428,36,Direct,6,0
1383,Prime,Urban,129558,826,BNPL,144086,12,Direct,8,0
1384,Near Prime,Urban,19157,542,BNPL,5977,6,Partner,18,0
1385,Prime,Urban,89135,617,Personal Loan,295465,6,Direct,9,0
1386,Prime,Semi-Urban,125999,711,BNPL,527918,36,Direct,1,0
1387,Near Prime,Urban,108021,588,SME Working Capital,561378,36,Direct,15,0
1388,Prime,Urban,76260,825,Personal Loan,375440,24,Direct,5,0
1389,Prime,Semi-Urban,196629,500,BNPL,669682,12,Partner,26,1
1390,Near Prime,Urban,101402,680,Personal Loan,404456,36,App,10,0
1391,Subprime,Rural,162344,587,Personal Loan,103106,36,Direct,20,0
1392,Near Prime,Urban,71666,597,SME Working Capital,199161,12,Partner,15,0
1393,Near Prime,Rural,148505,546,BNPL,154631,12,Direct,19,0
1394,Subprime,Rural,31905,608,Personal Loan,164276,48,Direct,19,0
1395,Subprime,Urban,70502,787,Personal Loan,507851,6,Partner,7,0
1396,Near Prime,Urban,102571,664,BNPL,274753,48,Partner,8,0
1397,Near Prime,Rural,65983,823,BNPL,153341,36,Direct,3,0
1398,Near Prime,Urban,164468,563,SME Working Capital,383883,24,App,17,0
1399,Prime,Urban,44357,842,BNPL,122125,24,Direct,5,0
1400,Prime,Semi-Urban,190174,748,Personal Loan,383849,12,Partner,7,0
1401,Prime,Rural,101942,576,BNPL,501545,24,App,15,0
1402,Prime,Urban,148777,646,SME Working Capital,482867,24,Direct,10,0
1403,Near Prime,Semi-Urban,140500,793,SME Working Capital,24772,24,Direct,8,0
1404,Near Prime,Semi-Urban,88463,512,BNPL,41672,6,App,22,1
1405,Prime,Urban,40021,511,SME Working Capital,444257,24,App,23,1
1406,Subprime,Rural,108399,807,BNPL,643183,48,App,6,0
1407,Near Prime,Semi-Urban,35263,773,BNPL,364618,24,Partner,5,0
1408,Near Prime,Urban,110451,556,SME Working Capital,105458,24,App,20,0
1409,Prime,Rural,31627,514,Personal Loan,130450,48,App,22,1
1410,Subprime,Semi-Urban,124602,729,BNPL,260700,36,Direct,3,0
1411,Prime,Urban,88731,848,BNPL,26839,24,Direct,7,0
1412,Prime,Semi-Urban,148145,554,SME Working Capital,289066,48,Partner,23,1
1413,Near Prime,Semi-Urban,47379,507,SME Working Capital,42805,48,App,24,1
1414,Near Prime,Rural,53214,673,BNPL,120404,48,Direct,6,0
1415,Near Prime,Semi-Urban,50462,724,BNPL,601851,24,App,1,0
1416,Subprime,Urban,90403,618,BNPL,624474,24,Partner,9,0
1417,Prime,Semi-Urban,136638,772,SME Working Capital,657118,12,Partner,3,0
1418,Near Prime,Urban,153629,825,Personal Loan,637404,6,App,6,0
1419,Near Prime,Semi-Urban,149285,793,BNPL,14349,12,Partner,5,0
1420,Subprime,Rural,175279,652,Personal Loan,138705,24,Partner,7,0
1421,Near Prime,Rural,34359,567,BNPL,17018,12,Partner,19,0
1422,Subprime,Semi-Urban,97700,715,BNPL,276601,6,Direct,7,0
1423,Subprime,Rural,165645,706,SME Working Capital,492712,24,App,8,0
1424,Near Prime,Semi-Urban,79919,804,BNPL,77549,6,Direct,9,0
1425,Prime,Urban,84369,663,SME Working Capital,616524,12,Direct,9,0
1426,Near Prime,Semi-Urban,18587,607,BNPL,26648,12,Partner,17,0
1427,Near Prime,Semi-Urban,60761,804,SME Working Capital,260418,48,Direct,4,0
1428,Near Prime,Semi-Urban,157911,687,BNPL,42745,36,Partner,5,0
1429,Subprime,Semi-Urban,72453,702,BNPL,433833,36,Partner,6,0
1430,Near Prime,Urban,131712,639,SME Working Capital,487392,48,Partner,12,0
1431,Prime,Urban,161547,838,Personal Loan,644652,24,Partner,9,0
1432,Near Prime,Rural,123853,542,SME Working Capital,193916,48,App,20,0
1433,Prime,Rural,71701,557,BNPL,687777,12,App,21,1
1434,Near Prime,Urban,87473,652,Personal Loan,195805,48,Partner,6,0
1435,Prime,Rural,163013,611,BNPL,159002,24,Direct,14,0
1436,Prime,Rural,126988,606,Personal Loan,7460,48,Partner,10,0
1437,Near Prime,Urban,65729,519,Personal Loan,27683,36,Direct,22,1
1438,Prime,Semi-Urban,186337,565,SME Working Capital,452284,6,Partner,20,0
1439,Prime,Semi-Urban,84607,676,BNPL,426253,6,Direct,6,0
1440,Prime,Rural,192044,506,SME Working Capital,266388,36,Direct,25,1
1441,Subprime,Semi-Urban,196713,682,Personal Loan,336838,48,Partner,7,0
1442,Near Prime,Semi-Urban,116745,672,Personal Loan,492991,12,Partner,9,0
1443,Near Prime,Rural,95528,653,BNPL,389298,36,Partner,13,0
1444,Near Prime,Rural,126896,845,BNPL,437352,24,Direct,6,0
1445,Subprime,Urban,150359,787,SME Working Capital,246504,12,Partner,5,0
1446,Prime,Urban,130081,820,BNPL,360949,24,Direct,2,0
1447,Near Prime,Urban,83009,755,Personal Loan,287715,36,Direct,5,0
1448,Prime,Urban,159174,544,Personal Loan,243249,24,Partner,22,1
1449,Near Prime,Semi-Urban,181083,510,Personal Loan,313180,48,Partner,27,1
1450,Prime,Semi-Urban,134537,585,SME Working Capital,234410,12,App,21,1
1451,Prime,Urban,85708,525,SME Working Capital,536804,48,Partner,22,1
1452,Subprime,Semi-Urban,64588,712,BNPL,327657,6,Partner,4,0
1453,Prime,Urban,57316,694,SME Working Capital,159796,36,Direct,0,0
1454,Subprime,Rural,54419,725,SME Working Capital,548672,24,App,0,0
1455,Near Prime,Urban,199052,573,SME Working Capital,409003,24,Direct,20,0
1456,Near Prime,Urban,120539,587,BNPL,232373,6,Direct,18,0
1457,Near Prime,Rural,68586,847,Personal Loan,305984,36,Direct,6,0
1458,Subprime,Rural,124713,646,Personal Loan,509000,24,Direct,9,0
1459,Prime,Semi-Urban,169024,722,SME Working Capital,468967,6,Direct,2,0
1460,Subprime,Urban,147931,708,BNPL,486621,48,App,4,0
1461,Prime,Semi-Urban,110719,732,Personal Loan,670119,48,Direct,6,0
1462,Prime,Rural,160492,761,BNPL,357407,36,App,5,0
1463,Subprime,Rural,165976,706,BNPL,172852,36,App,6,0
1464,Prime,Rural,40819,552,BNPL,389864,6,Partner,20,0
1465,Near Prime,Urban,148069,532,SME Working Capital,41862,6,Partner,21,1
1466,Subprime,Rural,50198,683,BNPL,38244,12,Direct,9,0
1467,Prime,Semi-Urban,165521,590,BNPL,575968,36,App,21,1
1468,Near Prime,Semi-Urban,40397,700,BNPL,685043,48,Direct,2,0
1469,Near Prime,Urban,63148,786,BNPL,419919,12,Direct,3,0
1470,Near Prime,Semi-Urban,32324,669,Personal Loan,595868,36,App,11,0
1471,Prime,Semi-Urban,187725,761,Personal Loan,272875,6,Direct,5,0
1472,Near Prime,Semi-Urban,26591,504,BNPL,358443,48,App,28,1
1473,Subprime,Rural,35466,701,SME Working Capital,39731,6,Partner,6,0
1474,Prime,Rural,62215,799,Personal Loan,22940,24,Direct,7,0
1475,Subprime,Rural,106974,532,BNPL,605719,12,Partner,21,1
1476,Subprime,Urban,178555,578,SME Working Capital,106192,48,App,17,0
1477,Prime,Rural,97757,509,Personal Loan,522312,24,Direct,22,1
1478,Subprime,Semi-Urban,41620,810,SME Working Capital,533203,12,Direct,1,0
1479,Subprime,Rural,45873,773,Personal Loan,293434,24,Direct,3,0
1480,Prime,Urban,58465,849,BNPL,600781,36,App,7,0
1481,Near Prime,Rural,88313,540,BNPL,525260,6,Direct,24,1
1482,Subprime,Semi-Urban,115183,577,Personal Loan,24247,6,App,17,0
1483,Subprime,Semi-Urban,166214,554,SME Working Capital,23562,36,Direct,18,0
1484,Prime,Urban,147820,525,BNPL,47936,6,Direct,22,1
1485,Near Prime,Semi-Urban,52353,655,BNPL,92309,48,Partner,9,0
1486,Near Prime,Rural,171094,741,Personal Loan,300574,24,App,3,0
1487,Prime,Rural,191665,614,SME Working Capital,81031,6,Direct,16,0
1488,Prime,Semi-Urban,59460,570,SME Working Capital,508418,12,Direct,14,0
1489,Prime,Rural,145418,716,Personal Loan,148280,12,Direct,5,0
1490,Prime,Urban,96731,800,Personal Loan,441260,24,App,3,0
1491,Prime,Rural,197902,561,SME Working Capital,240702,24,Direct,19,0
1492,Near Prime,Rural,62505,731,SME Working Capital,263576,36,Direct,3,0
1493,Near Prime,Semi-Urban,129122,500,SME Working Capital,303245,36,App,22,1
1494,Subprime,Rural,173810,732,Personal Loan,204854,48,Direct,1,0
1495,Prime,Rural,163148,844,SME Working Capital,466423,36,Partner,7,0
1496,Prime,Semi-Urban,147255,633,Personal Loan,211641,6,Direct,10,0
1497,Subprime,Semi-Urban,154403,764,SME Working Capital,348038,12,App,6,0
1498,Subprime,Semi-Urban,135731,527,BNPL,454255,36,App,24,1
1499,Prime,Urban,78638,593,BNPL,504935,12,Partner,16,0
1500,Near Prime,Semi-Urban,92361,642,BNPL,45139,36,Direct,10,0
1501,Prime,Rural,116456,532,BNPL,36772,48,App,20,0
1502,Subprime,Rural,133310,656,SME Working Capital,660723,36,Direct,8,0
1503,Prime,Rural,122651,694,Personal Loan,468063,36,App,4,0
1504,Near Prime,Rural,92180,812,SME Working Capital,695551,6,Partner,9,0
1505,Near Prime,Semi-Urban,130256,701,BNPL,266068,6,App,8,0
1506,Near Prime,Urban,129241,631,BNPL,471915,12,Partner,14,0
1507,Prime,Semi-Urban,62357,602,SME Working Capital,64881,12,Partner,9,0
1508,Prime,Urban,81727,830,BNPL,22122,24,App,3,0
1509,Prime,Rural,48412,782,SME Working Capital,662328,36,App,1,0
1510,Near Prime,Urban,128558,541,Personal Loan,321714,48,Partner,18,0
1511,Near Prime,Rural,88904,628,SME Working Capital,498231,12,Direct,16,0
1512,Near Prime,Semi-Urban,86765,575,SME Working Capital,187931,12,Partner,19,0
1513,Near Prime,Rural,19318,766,Personal Loan,609119,36,Partner,4,0
1514,Near Prime,Urban,157153,692,Personal Loan,508172,36,Partner,6,0
1515,Subprime,Urban,184376,713,SME Working Capital,29618,36,Direct,7,0
1516,Near Prime,Rural,72067,772,BNPL,230943,48,Direct,5,0
1517,Near Prime,Rural,34481,732,BNPL,640601,36,Direct,5,0
1518,Near Prime,Rural,153618,680,BNPL,358936,24,Direct,6,0
1519,Near Prime,Urban,148598,565,SME Working Capital,238033,36,Direct,16,0
1520,Near Prime,Urban,49114,570,BNPL,503067,48,Direct,19,0
1521,Prime,Semi-Urban,32846,771,SME Working Capital,574163,36,App,4,0
1522,Near Prime,Semi-Urban,36444,690,Personal Loan,167957,12,Partner,8,0
1523,Prime,Rural,90259,622,Personal Loan,401428,24,App,12,0
1524,Near Prime,Urban,127680,834,BNPL,307871,24,App,3,0
1525,Subprime,Urban,39909,672,BNPL,47050,24,Direct,8,0
1526,Subprime,Rural,166025,552,BNPL,309341,24,Direct,19,0
1527,Near Prime,Urban,93896,700,SME Working Capital,653249,36,Direct,3,0
1528,Prime,Urban,66477,849,Personal Loan,206523,12,Partner,5,0
1529,Prime,Rural,138799,841,SME Working Capital,552260,12,Direct,6,0
1530,Prime,Rural,163933,788,SME Working Capital,84366,48,Direct,5,0
1531,Near Prime,Semi-Urban,74194,577,BNPL,106159,24,Direct,16,0
1532,Prime,Urban,183505,675,BNPL,368144,12,App,6,0
1533,Prime,Urban,125370,797,SME Working Capital,222237,24,Direct,4,0
1534,Subprime,Rural,166478,557,Personal Loan,283206,12,Direct,19,0
1535,Prime,Semi-Urban,38424,740,Personal Loan,553243,12,Direct,3,0
1536,Prime,Urban,164608,529,BNPL,40796,48,Partner,22,1
1537,Near Prime,Semi-Urban,22357,503,BNPL,195710,24,Partner,22,1
1538,Near Prime,Rural,185217,600,BNPL,654979,12,Partner,18,0
1539,Near Prime,Semi-Urban,153318,699,Personal Loan,487781,6,App,6,0
1540,Prime,Semi-Urban,52713,527,SME Working Capital,183766,6,App,23,1
1541,Near Prime,Urban,75440,742,SME Working Capital,402780,24,Direct,4,0
1542,Prime,Rural,116545,531,Personal Loan,23521,36,App,18,0
1543,Near Prime,Semi-Urban,82524,527,SME Working Capital,418060,24,Direct,23,1
1544,Subprime,Semi-Urban,70812,642,BNPL,170502,48,App,9,0
1545,Prime,Urban,179414,590,Personal Loan,226623,36,App,13,0
1546,Near Prime,Rural,110324,514,SME Working Capital,671533,6,Direct,25,1
1547,Subprime,Urban,102302,826,BNPL,19111,36,Partner,11,0
1548,Near Prime,Semi-Urban,38793,518,BNPL,282347,24,Partner,23,1
1549,Prime,Rural,184781,630,BNPL,241575,12,Direct,10,0
1550,Prime,Urban,135014,571,SME Working Capital,424219,6,Partner,15,0
1551,Near Prime,Urban,124789,801,SME Working Capital,116354,48,Direct,3,0
1552,Prime,Urban,62063,525,SME Working Capital,477553,12,App,21,1
1553,Subprime,Urban,61539,585,Personal Loan,61143,24,App,19,0
1554,Near Prime,Semi-Urban,194491,674,BNPL,680398,24,Direct,5,0
1555,Prime,Urban,39916,743,SME Working Capital,108916,6,Partner,6,0
1556,Near Prime,Rural,68916,684,Personal Loan,540456,48,Partner,9,0
1557,Prime,Rural,180117,756,Personal Loan,522713,24,Direct,4,0
1558,Near Prime,Urban,33138,528,SME Working Capital,126596,48,Partner,27,1
1559,Near Prime,Urban,92360,525,Personal Loan,51141,24,Partner,21,1
1560,Prime,Urban,73095,574,SME Working Capital,606451,6,Partner,18,0
1561,Subprime,Semi-Urban,195690,724,BNPL,221511,36,Direct,2,0
1562,Near Prime,Rural,143191,650,BNPL,578074,12,App,13,0
1563,Prime,Semi-Urban,96086,824,Personal Loan,270466,36,Partner,5,0
1564,Near Prime,Semi-Urban,150050,591,BNPL,604967,24,Direct,18,0
1565,Prime,Semi-Urban,21959,505,BNPL,288194,12,App,30,1
1566,Subprime,Semi-Urban,39319,840,Personal Loan,603255,36,Partner,6,0
1567,Near Prime,Semi-Urban,51614,613,SME Working Capital,53154,36,Direct,15,0
1568,Subprime,Urban,116870,793,SME Working Capital,368873,12,Partner,4,0
1569,Near Prime,Rural,190746,817,Personal Loan,124354,6,App,4,0
1570,Near Prime,Rural,88583,729,Personal Loan,661127,36,Direct,8,0
1571,Prime,Rural,40316,687,Personal Loan,291451,12,Partner,5,0
1572,Subprime,Semi-Urban,32432,522,SME Working Capital,318611,24,Partner,23,1
1573,Prime,Urban,168688,542,BNPL,496656,36,Direct,18,0
1574,Subprime,Semi-Urban,76081,526,SME Working Capital,29680,24,App,22,1
1575,Near Prime,Semi-Urban,92317,513,SME Working Capital,671883,24,Direct,23,1
1576,Near Prime,Urban,195559,523,BNPL,627319,12,App,23,1
1577,Prime,Semi-Urban,57845,784,SME Working Capital,462064,6,Partner,9,0
1578,Near Prime,Rural,61748,630,SME Working Capital,688910,48,App,10,0
1579,Near Prime,Urban,38706,636,BNPL,26361,12,App,10,0
1580,Near Prime,Rural,23862,810,Personal Loan,404384,24,Partner,6,0
1581,Prime,Rural,137511,848,SME Working Capital,538555,48,Partner,6,0
1582,Prime,Rural,94040,661,SME Working Capital,519258,6,App,8,0
1583,Near Prime,Rural,108754,675,SME Working Capital,494937,48,Direct,4,0
1584,Subprime,Semi-Urban,108952,650,SME Working Capital,644656,48,Direct,7,0
1585,Prime,Urban,45525,593,Personal Loan,550847,48,Partner,15,0
1586,Subprime,Semi-Urban,177728,693,SME Working Capital,507562,36,Partner,5,0
1587,Subprime,Rural,37514,560,BNPL,259290,36,Partner,19,0
1588,Prime,Urban,95625,626,BNPL,185957,6,Direct,14,0
1589,Near Prime,Rural,86178,657,Personal Loan,303294,36,Partner,11,0
1590,Prime,Rural,28201,745,SME Working Capital,642748,48,App,5,0
1591,Prime,Semi-Urban,93469,540,SME Working Capital,441366,6,Direct,21,1
1592,Prime,Rural,172113,691,Personal Loan,632425,12,App,4,0
1593,Prime,Semi-Urban,53750,599,SME Working Capital,281537,24,App,15,0
1594,Prime,Urban,44390,550,SME Working Capital,338591,48,App,18,0
1595,Near Prime,Semi-Urban,191930,834,Personal Loan,126402,36,Partner,5,0
1596,Near Prime,Rural,180311,575,SME Working Capital,419906,48,Direct,14,0
1597,Prime,Urban,89426,802,Personal Loan,10244,6,Partner,7,0
1598,Subprime,Semi-Urban,190388,607,BNPL,273378,6,App,14,0
1599,Subprime,Rural,86342,625,SME Working Capital,266466,36,App,14,0
1600,Near Prime,Urban,118919,709,Personal Loan,347485,6,App,5,0
1601,Prime,Urban,160138,827,BNPL,228896,12,Partner,5,0
1602,Near Prime,Semi-Urban,163590,621,SME Working Capital,78904,12,Partner,13,0
1603,Near Prime,Urban,158220,564,BNPL,556035,48,Partner,21,1
1604,Subprime,Semi-Urban,111816,820,Personal Loan,163249,6,Partner,6,0
1605,Prime,Semi-Urban,118646,615,SME Working Capital,99072,6,Direct,15,0
1606,Prime,Rural,142115,537,Personal Loan,370808,48,Partner,20,0
1607,Prime,Rural,48007,665,BNPL,464770,12,Partner,10,0
1608,Prime,Rural,89167,530,Personal Loan,16194,24,Partner,20,0
1609,Prime,Semi-Urban,30262,759,SME Working Capital,642214,48,App,5,0
1610,Subprime,Rural,88423,732,SME Working Capital,647545,48,Direct,5,0
1611,Near Prime,Semi-Urban,166263,656,Personal Loan,479605,48,Partner,8,0
1612,Near Prime,Rural,37176,623,Personal Loan,202352,12,Direct,11,0
1613,Subprime,Urban,101511,849,BNPL,603210,6,App,7,0
1614,Near Prime,Urban,70735,611,SME Working Capital,687589,24,Partner,14,0
1615,Near Prime,Semi-Urban,42071,770,Personal Loan,664996,48,App,6,0
1616,Prime,Rural,193597,615,SME Working Capital,622252,6,Direct,12,0
1617,Prime,Rural,37174,752,SME Working Capital,174893,36,Partner,4,0
1618,Near Prime,Rural,66593,731,Personal Loan,527351,6,App,5,0
1619,Subprime,Rural,91360,553,Personal Loan,600716,48,Partner,20,0
1620,Prime,Urban,196878,784,Personal Loan,364721,12,Partner,3,0
1621,Near Prime,Rural,154662,799,SME Working Capital,160500,24,Partner,3,0
1622,Prime,Rural,160503,533,SME Working Capital,592102,6,App,21,1
1623,Prime,Semi-Urban,62107,579,SME Working Capital,118849,6,Partner,16,0
1624,Near Prime,Rural,16675,706,BNPL,258162,24,Partner,4,0
1625,Subprime,Rural,69457,513,SME Working Capital,389981,36,Partner,23,1
1626,Subprime,Rural,95092,631,Personal Loan,312907,36,Partner,13,0
1627,Near Prime,Semi-Urban,184508,675,SME Working Capital,455872,6,Partner,7,0
1628,Prime,Semi-Urban,80541,533,SME Working Capital,233153,48,Direct,18,0
1629,Prime,Semi-Urban,148115,532,Personal Loan,656936,36,App,22,1
1630,Near Prime,Semi-Urban,80791,561,BNPL,121604,12,App,15,0
1631,Subprime,Rural,146720,659,SME Working Capital,341118,6,Direct,11,0
1632,Prime,Urban,173779,561,BNPL,55783,36,Direct,22,1
1633,Subprime,Rural,122933,731,SME Working Capital,529279,12,App,4,0
1634,Subprime,Rural,156789,817,Personal Loan,219296,12,App,4,0
1635,Prime,Urban,39222,745,SME Working Capital,316691,48,Direct,9,0
1636,Subprime,Urban,75810,783,BNPL,469507,24,Partner,6,0
1637,Near Prime,Urban,164292,811,BNPL,304854,48,Partner,1,0
1638,Subprime,Semi-Urban,121187,636,BNPL,22796,48,Direct,12,0
1639,Near Prime,Semi-Urban,144641,745,SME Working Capital,310130,48,Partner,4,0
1640,Near Prime,Rural,27825,831,SME Working Capital,103720,36,Partner,4,0
1641,Subprime,Semi-Urban,151348,517,BNPL,139269,6,App,19,0
1642,Near Prime,Semi-Urban,175202,760,BNPL,205805,36,App,5,0
1643,Near Prime,Urban,56573,527,Personal Loan,642847,36,Partner,23,1
1644,Prime,Rural,169054,719,BNPL,521949,48,Partner,6,0
1645,Subprime,Semi-Urban,84443,527,BNPL,416287,12,App,21,1
1646,Prime,Rural,70640,586,Personal Loan,618101,36,Direct,15,0
1647,Prime,Urban,147637,626,Personal Loan,597204,36,Partner,12,0
1648,Prime,Rural,22970,774,BNPL,22863,6,App,6,0
1649,Prime,Semi-Urban,76200,812,Personal Loan,26874,36,App,6,0
1650,Near Prime,Rural,186769,642,Personal Loan,514314,6,Direct,11,0
1651,Prime,Semi-Urban,47358,506,Personal Loan,27445,12,Direct,24,1
1652,Near Prime,Semi-Urban,64589,711,Personal Loan,121448,24,Direct,2,0
1653,Near Prime,Urban,107696,591,SME Working Capital,98231,24,Partner,16,0
1654,Prime,Urban,73032,696,BNPL,414251,48,App,9,0
1655,Near Prime,Semi-Urban,148684,540,Personal Loan,59820,12,App,22,1
1656,Near Prime,Urban,56038,759,SME Working Capital,77710,6,Direct,6,0
1657,Prime,Rural,123625,612,SME Working Capital,77359,12,App,13,0
1658,Near Prime,Semi-Urban,197629,651,BNPL,626154,36,Direct,7,0
1659,Near Prime,Rural,164615,810,SME Working Capital,559314,12,Direct,5,0
1660,Near Prime,Urban,129165,526,Personal Loan,54052,48,Direct,22,1
1661,Prime,Rural,150003,625,SME Working Capital,546649,48,Partner,11,0
1662,Subprime,Urban,49999,501,Personal Loan,127152,12,App,24,1
1663,Prime,Semi-Urban,34932,696,BNPL,534906,12,Partner,5,0
1664,Prime,Rural,95417,795,Personal Loan,583808,36,Direct,10,0
1665,Near Prime,Semi-Urban,58240,617,BNPL,533244,48,Partner,10,0
1666,Subprime,Rural,35876,633,BNPL,308345,48,Partner,11,0
1667,Prime,Rural,53308,765,SME Working Capital,112653,36,Partner,8,0
1668,Prime,Semi-Urban,25234,638,Personal Loan,554183,36,Direct,12,0
1669,Near Prime,Semi-Urban,35555,680,BNPL,108376,6,Partner,6,0
1670,Subprime,Rural,85156,734,Personal Loan,26970,24,Direct,4,0
1671,Near Prime,Urban,65990,644,BNPL,519913,48,Partner,11,0
1672,Subprime,Rural,69651,839,SME Working Capital,168030,12,Partner,5,0
1673,Prime,Urban,89995,550,SME Working Capital,581509,48,App,18,0
1674,Subprime,Rural,21519,652,SME Working Capital,60692,6,App,10,0
1675,Prime,Rural,24652,793,Personal Loan,449136,6,Partner,6,0
1676,Near Prime,Urban,197786,655,Personal Loan,221330,12,Partner,10,0
1677,Subprime,Semi-Urban,22030,548,Personal Loan,403765,12,Partner,20,0
1678,Prime,Semi-Urban,105038,727,SME Working Capital,21164,48,App,2,0
1679,Subprime,Semi-Urban,39290,830,Personal Loan,92088,6,App,2,0
1680,Near Prime,Semi-Urban,123750,797,Personal Loan,194671,6,App,10,0
1681,Prime,Urban,119539,577,BNPL,200464,36,App,15,0
1682,Prime,Urban,39602,795,BNPL,256646,36,Partner,6,0
1683,Near Prime,Urban,66150,647,SME Working Capital,664212,6,Partner,9,0
1684,Prime,Urban,174643,521,SME Working Capital,407466,24,Partner,22,1
1685,Near Prime,Rural,20590,790,SME Working Capital,537693,6,Partner,7,0
1686,Prime,Urban,85393,664,SME Working Capital,284437,6,Direct,6,0
